TransactionID,TransactionAmt,FraudProbability,RiskTier,TrueLabel,HourOfDay,DeviceType
3549466,31.95,0.011109379747399001,Clear,0,14,0
3418908,57.95,0.008396058795537899,Clear,0,6,0
3382505,201.0,0.08872045438080542,Clear,0,23,0
3381786,59.0,0.019058588140270942,Clear,0,20,0
3415313,117.0,0.05078471355922289,Clear,0,3,0
3255984,169.97,0.0218222438063445,Clear,0,13,0
3081997,11.543,0.03526271089450979,Clear,0,16,1
3224446,39.0,0.01108227197407878,Clear,0,21,0
3397470,57.95,0.022715435159289244,Clear,0,23,0
3485279,29.0,0.016497116883220055,Clear,0,1,0
3098109,20.0,0.01495762330914055,Clear,0,1,1
3044384,50.0,0.044514531847488235,Clear,0,11,0
3057138,117.0,0.011995595726611243,Clear,0,3,0
3272690,59.0,0.009950505711659669,Clear,0,1,0
3105425,30.0,0.042672852666128726,Clear,0,18,1
3337292,226.0,0.030254407128732924,Clear,0,22,0
2996039,35.95,0.014052557340640585,Clear,0,0,0
3287412,83.017,0.0336709240430565,Clear,0,21,0
3191612,107.95,0.02398717568721467,Clear,0,2,0
3513797,210.95,0.11970731097408514,Clear,0,10,0
3496987,59.0,0.007301191648813841,Clear,0,15,0
3193262,97.0,0.027708931044940387,Clear,0,21,0
3057167,30.95,0.005142960296461515,Clear,0,3,0
3422106,664.0,0.03475843134035185,Clear,0,12,0
3427486,59.0,0.06038094286820666,Clear,0,4,0
3555460,102.0,0.02605731124303699,Clear,0,14,0
3143451,206.0,0.26044755418396354,Clear,0,17,0
3172527,107.95,0.02697822877232667,Clear,0,19,0
3382444,104.0,0.020443584734102082,Clear,0,23,0
3460310,44.95,0.02135663104008834,Clear,0,15,0
3003302,210.95,0.010865754250052527,Clear,0,0,0
3146846,51.0,0.09005714942805079,Clear,0,21,0
3413212,117.0,0.01801100944097998,Clear,0,18,0
3502133,60.0,0.08095474637063478,Clear,0,22,1
3317612,220.533,0.48145831534195677,Suspicious,1,23,0
3114043,60.0,0.08053070902355992,Clear,0,2,0
3546407,49.0,0.01032406834466864,Clear,0,14,0
3571615,117.0,0.013226078739859662,Clear,0,21,0
3564330,77.0,0.03689997803819872,Clear,0,18,0
3549910,250.0,0.04707344249964327,Clear,0,16,0
3534327,53.0,0.05225699839964193,Clear,0,2,0
3069494,25.95,0.007399261793639495,Clear,0,14,0
3358593,117.0,0.01792180522036422,Clear,0,22,0
3221091,19.697,0.02209837626489109,Clear,0,0,1
3051053,50.0,0.01750874956748326,Clear,0,19,0
3556853,117.0,0.014914629447966685,Clear,0,22,0
3465066,54.0,0.024798435330657027,Clear,0,14,0
3320702,251.95,0.02423137500300782,Clear,0,0,0
3466158,43.97,0.006939009598753381,Clear,0,22,0
3224704,28.95,0.009223517790312741,Clear,0,22,0
3124089,102.95,0.031271647726427654,Clear,0,22,0
3536904,150.0,0.04649732632439542,Clear,0,0,1
3059388,500.0,0.013682841802496187,Clear,0,17,0
3011774,10.99,0.016869145433632503,Clear,0,6,0
3287188,365.0,0.0807746606564514,Clear,0,20,0
3311308,201.95,0.007555769467711793,Clear,0,19,0
3144483,56.0,0.009406388569184628,Clear,0,22,0
3128283,58.95,0.005148316582196106,Clear,0,16,0
3001693,200.0,0.010922793754423997,Clear,0,18,0
3314431,265.0,0.035984981581742834,Clear,0,3,0
3067364,117.0,0.049887423117673586,Clear,0,0,0
3332528,65.012,0.08719756046649069,Clear,0,17,0
3326175,8.096,0.21301394705468912,Clear,0,17,0
3502370,47.95,0.012528451036550634,Clear,0,0,0
3266108,59.876,0.8971329525953818,Critical Risk,1,17,1
3174373,44.5,0.20180811107963728,Clear,0,7,0
3086570,75.0,0.015485421322992729,Clear,0,3,0
3500936,92.0,0.018392939794097524,Clear,0,17,0
3198611,1104.0,0.38572402377630033,Clear,0,19,0
3188096,29.0,0.038782289588667404,Clear,0,23,0
3218751,60.0,0.016704210702701776,Clear,0,15,0
3430826,34.0,0.08053260406048736,Clear,0,16,0
3552866,107.95,0.00461467165450943,Clear,0,16,0
3288674,44.107,0.9897088811575107,Critical Risk,1,2,0
3116578,59.0,0.015530854484854608,Clear,0,19,0
3548076,34.0,0.011214929879381125,Clear,0,23,0
3505576,35.95,0.025828463892438855,Clear,0,12,0
3496737,43.95,0.008493264187165528,Clear,0,14,0
3465221,157.881,0.027248092605672996,Clear,0,15,1
3554918,39.0,0.3443660959643315,Clear,0,6,0
3128109,30.0,0.01635927393265308,Clear,0,16,0
3305011,75.0,0.011734424501815697,Clear,0,16,0
3132474,24.0,0.032966307009467885,Clear,0,17,0
3091984,35.0,0.021280903505777115,Clear,0,1,0
3149994,39.152,0.10671137583103688,Clear,0,22,0
3223756,46.5,0.034419396147137474,Clear,0,19,0
3389822,49.424,0.23367563972398042,Clear,0,17,0
3064455,97.0,0.007273981211552044,Clear,0,16,0
3450193,117.0,0.016716417148669394,Clear,0,21,0
2994673,75.0,0.03941307822011365,Clear,0,19,0
3470710,50.0,0.026676441585819815,Clear,0,17,0
3339231,54.5,0.012691517416920959,Clear,0,17,0
3398426,15.0,0.14333941289950689,Clear,0,9,0
3140476,29.0,0.038877274820467496,Clear,0,19,0
3527572,62.95,0.02559413975436155,Clear,0,22,0
3502764,226.0,0.03284393749907825,Clear,0,2,0
3444329,54.0,0.09172631326801076,Clear,0,15,0
2996376,50.0,0.0524706078809203,Clear,0,2,0
3463951,135.5,0.07871106947836969,Clear,0,21,0
3037457,400.0,0.03303361819821633,Clear,0,19,0
3063646,47.95,0.021108035833580487,Clear,0,13,0
3261795,117.0,0.37015562898619253,Clear,0,2,0
3023326,50.0,0.008705602396321146,Clear,0,5,0
3539065,49.0,0.05766662432752726,Clear,0,19,0
3241104,15.95,0.010037396184421923,Clear,0,3,0
3237570,117.0,0.012393344335822962,Clear,0,0,0
3076989,85.0,0.01975916667525956,Clear,0,19,0
3313640,146.941,0.05613916539461543,Clear,0,0,0
3264715,200.0,0.05529265778905912,Clear,0,2,0
3535967,57.95,0.004561514439361955,Clear,0,19,0
3382451,107.95,0.005693926394101609,Clear,0,23,0
3243175,117.0,0.011858155285948404,Clear,0,22,0
3346074,35.95,0.016649301026947592,Clear,0,22,0
3483371,48.95,0.012153172934334617,Clear,0,6,0
3434019,47.95,0.009757700746634592,Clear,0,18,0
3248477,34.0,0.01073865352194395,Clear,0,19,0
3039807,105.0,0.060914614707938554,Clear,0,8,0
3256928,117.0,0.029727528780594124,Clear,0,19,0
3207155,286.94,0.031221382608019783,Clear,0,20,0
3046229,152.95,0.026074030900655198,Clear,0,18,0
3207906,59.0,0.32346794437554033,Clear,0,0,0
3288099,226.0,0.812264686923336,Critical Risk,1,23,0
3053478,35.95,0.010831304929430036,Clear,0,10,0
3466521,40.0,0.009951850812400296,Clear,0,0,0
3065469,150.0,0.042014881046792005,Clear,0,19,0
3398331,91.234,0.6505837503601841,Suspicious,0,6,0
3071805,100.0,0.07019163649123919,Clear,0,20,0
3345611,59.0,0.019089200649889847,Clear,0,20,0
3116118,97.0,0.008454632966075262,Clear,0,17,0
3143055,21.95,0.007147780767293604,Clear,0,15,0
3346684,59.0,0.01776804541977831,Clear,0,1,0
3057868,192.0,0.0735054145236974,Clear,0,12,0
3056519,40.0,0.01252210257562696,Clear,0,1,0
3544711,77.0,0.15296055154208263,Clear,0,19,0
3255664,68.97,0.036210176358214115,Clear,0,4,0
3307659,107.95,0.015789945774267254,Clear,0,4,0
3307480,171.0,0.03973288029718787,Clear,0,2,0
3494844,107.95,0.01311692279533842,Clear,0,22,0
3352162,35.938,0.01201559623822434,Clear,0,22,1
3344451,125.0,0.018525644064933393,Clear,0,14,0
3414259,35.95,0.009937757917040959,Clear,0,22,0
3390666,117.0,0.005598375078564645,Clear,0,21,0
3212040,35.95,0.034048860672287594,Clear,0,15,0
3135732,57.95,0.004225798253427981,Clear,0,13,0
3196891,34.0,0.03207052257749739,Clear,0,1,0
3577532,204.97,0.008066389796129194,Clear,0,23,0
3111124,39.0,0.09606592980713696,Clear,0,5,0
3487480,239.95,0.024003578416710074,Clear,0,20,0
3180017,173.0,0.05615518619024004,Clear,0,1,0
3023887,49.0,0.028085185302674547,Clear,0,16,0
3289222,50.0,0.00839364008267486,Clear,0,14,0
3309616,82.95,0.014774026121293736,Clear,0,17,0
3298087,67.067,0.14139709713947185,Clear,0,16,0
3145898,29.0,0.024814315895195897,Clear,0,16,0
3162736,56.95,0.012657406268283083,Clear,0,0,0
3515485,26.95,0.010973875804177994,Clear,0,21,0
3330765,109.0,0.010174256493424363,Clear,0,0,0
3102299,150.0,0.28801346098880615,Clear,0,20,1
3220156,49.0,0.010926893238382057,Clear,0,21,0
3535850,159.95,0.0294304205702145,Clear,0,18,0
3345779,49.0,0.01656284396342625,Clear,0,21,0
3021359,159.95,0.01934768705079836,Clear,0,20,0
2995909,77.0,0.010152576883627152,Clear,0,0,0
3090103,72.992,0.09393049578086289,Clear,0,20,0
3524211,107.95,0.016118719290658733,Clear,0,20,0
3129747,64.48,0.018884304543438826,Clear,0,22,0
3514271,50.0,0.014321683090325147,Clear,0,14,0
3477515,445.0,0.16574381815111214,Clear,0,23,0
3255927,68.95,0.054085936922912026,Clear,0,12,0
3504962,39.0,0.04859030784395569,Clear,0,0,0
3332802,49.0,0.02087813128200268,Clear,0,18,0
3544227,1801.91,0.06002120278196864,Clear,0,16,0
3283935,57.95,0.006199094587205473,Clear,0,21,0
3025588,445.0,0.13948933323182197,Clear,0,22,0
3536946,445.0,0.1645464199391795,Clear,1,0,0
3017117,50.0,0.018482031895370538,Clear,0,18,0
3212527,1782.17,0.028552495716138677,Clear,0,17,0
3105537,21.338,0.033865201625494494,Clear,0,19,0
3258967,82.95,0.023939034025115106,Clear,0,12,0
3275709,335.0,0.04501813235306292,Clear,0,2,0
3567929,28.95,0.012979457605105802,Clear,0,13,0
3482615,2161.0,0.07059186353713431,Clear,0,22,0
3316078,80.0,0.04620216547446456,Clear,0,18,0
3045289,42.95,0.016092155310073207,Clear,0,15,0
3323406,226.0,0.04020278082677048,Clear,0,20,0
3188953,129.95,0.03226143520305215,Clear,0,11,0
3331218,49.0,0.0409152186075921,Clear,0,2,0
3120674,34.047,0.029911451299198342,Clear,0,21,1
3220065,214.0,0.1907953728970463,Clear,0,20,0
3452305,19.5,0.023183403498042834,Clear,0,16,0
3068644,10.0,0.025139937518404733,Clear,0,4,0
3168434,50.0,0.5052246372557224,Suspicious,1,5,0
3028782,46.5,0.012250109070962899,Clear,0,19,0
3118682,50.371,0.05988225100938163,Clear,0,3,1
3009990,39.0,0.030054848199849174,Clear,0,20,0
3212077,25.437,0.03689642932406274,Clear,0,15,0
3452805,335.0,0.0764477085390956,Clear,0,19,0
3172508,272.95,0.013715850155385302,Clear,0,19,0
3265667,125.0,0.0933038507171197,Clear,0,15,0
3354199,59.0,0.09300931581221031,Clear,0,16,0
3419439,159.95,0.02991434636144371,Clear,0,15,0
3156039,59.0,0.188457447283154,Clear,0,22,0
3036350,201.0,0.009363982268992028,Clear,0,16,0
3142159,40.0,0.020554770442415857,Clear,0,1,0
3470232,59.0,0.029839933341670996,Clear,0,14,0
3250692,47.95,0.020665462632164264,Clear,0,17,0
3541168,107.95,0.009599725728314225,Clear,0,15,0
3249761,107.95,0.01879825586958492,Clear,0,2,0
3220642,772.5,0.019898861038134305,Clear,0,22,0
3014539,200.0,0.10980795514458218,Clear,0,23,0
3468803,209.95,0.04026506333917781,Clear,0,21,0
3392633,55.95,0.008303077385221803,Clear,0,16,0
3467336,97.95,0.021647786229605507,Clear,0,13,0
3067726,100.0,0.021230089103202263,Clear,0,1,1
3297581,77.0,0.012647939011761174,Clear,0,13,0
3402250,59.95,0.11123870449803955,Clear,0,9,0
3386960,117.0,0.023218578006949386,Clear,0,19,0
3226600,71.95,0.012580678498116267,Clear,0,15,0
3163664,29.0,0.009745437504109973,Clear,0,13,0
3041220,107.95,0.007707393597022996,Clear,0,18,0
3422992,97.0,0.025203981322226544,Clear,0,17,0
3470278,54.5,0.019076905775518623,Clear,0,14,0
3467485,34.0,0.019610904357460393,Clear,0,14,0
3337685,31.95,0.018239704728593445,Clear,0,0,0
3224338,59.0,0.02356179229888508,Clear,0,21,0
3113470,335.0,0.0698733239024489,Clear,0,23,0
3460874,161.0,0.02164525666797485,Clear,0,18,0
3237459,97.0,0.02274357828035354,Clear,0,0,0
3060337,56.5,0.01905114714890495,Clear,0,20,0
3358529,67.95,0.021650031670516087,Clear,0,22,0
3112414,54.919,0.7031747960635208,Suspicious,1,18,0
3398638,46.403,0.9268271421215706,Critical Risk,1,12,0
3300040,29.002,0.6272313993380498,Suspicious,1,2,1
3233704,107.95,0.01851607744191581,Clear,0,21,0
3178404,59.0,0.2854829547843653,Clear,0,18,0
3099841,200.0,0.024104911480853912,Clear,0,13,0
3210801,29.0,0.018925174239703236,Clear,0,0,0
3436905,19.735,0.05581532538806235,Clear,0,19,0
3307142,77.95,0.015323914731963243,Clear,0,0,0
3416665,25.95,0.011585693091479003,Clear,0,17,0
3152696,36.95,0.01056689551273001,Clear,0,21,0
3342419,107.95,0.04551724582306155,Clear,0,20,0
3259753,30.95,0.00756296949874511,Clear,0,16,0
3104161,20.463,0.0843095562657436,Clear,0,7,1
3506156,226.0,0.014160096170699566,Clear,0,17,0
3272598,57.95,0.010155285698493971,Clear,0,0,0
3318244,107.95,0.019654674048289005,Clear,0,2,0
3481182,59.0,0.03562944295097363,Clear,0,8,0
3286678,47.95,0.011581630582587873,Clear,0,18,0
3541969,171.0,0.05711022566280066,Clear,0,19,0
3522179,150.0,0.03661535410346406,Clear,0,0,1
3254573,335.0,0.06386255536027632,Clear,0,22,0
3288649,161.0,0.0629198211208923,Clear,0,2,0
3507927,47.95,0.02188180015569033,Clear,0,10,0
3060716,317.5,0.04231509882346745,Clear,0,21,0
3379160,49.0,0.00820723005572109,Clear,1,21,0
3530138,171.0,0.11358911999287277,Clear,0,19,0
3412616,47.95,0.016143026361231556,Clear,0,16,0
3067570,42.95,0.04237003187201418,Clear,0,0,0
2997492,136.99,0.02233968217953962,Clear,0,17,0
3547344,390.0,0.3386408355931099,Clear,0,19,0
3295679,753.75,0.035797469796017334,Clear,0,20,0
3411846,277.45,0.08851871864342795,Clear,0,13,0
3210809,226.0,0.01192589982333706,Clear,0,0,0
3215634,1204.95,0.018932800811890523,Clear,0,18,0
3193542,67.95,0.032047157335188724,Clear,0,22,0
3248837,554.0,0.025547082804397776,Clear,0,21,0
3451362,134.95,0.011969255709083911,Clear,0,3,0
3314112,107.95,0.007719096985303882,Clear,0,2,0
3461518,35.0,0.028668495628226105,Clear,0,21,0
3454216,36.95,0.02174109642220507,Clear,0,5,0
3536525,100.0,0.08408654039937566,Clear,0,22,0
3166275,15.0,0.07442451575250482,Clear,0,14,0
3237504,18.95,0.006094936696972833,Clear,0,0,0
3208212,33.534,0.19659333411406787,Clear,0,2,1
3402876,100.0,0.22858202292990662,Clear,0,16,0
3543318,57.95,0.015276343923019334,Clear,0,1,0
3018840,108.95,0.014598569707900473,Clear,0,0,0
3160654,596.95,0.014122912265827701,Clear,0,16,0
3572790,50.0,0.08258965329051145,Clear,0,12,0
3390994,30.95,0.006671676312622424,Clear,0,23,0
3493822,59.0,0.007422663589135868,Clear,0,17,0
3394507,171.0,0.02441232069050243,Clear,0,0,0
3311219,34.0,0.04324912906356873,Clear,0,19,0
3287251,394.95,0.022004393910578655,Clear,0,20,0
3086298,77.0,0.008485145146222157,Clear,0,1,0
3565493,108.5,0.27297852191050653,Clear,0,2,0
3336718,117.0,0.025878515126566234,Clear,0,20,0
3039315,50.0,0.02338024081377351,Clear,0,2,0
3506327,20.596,0.16236069873119313,Clear,0,19,0
3545480,108.5,0.0241288313911871,Clear,0,0,0
3159210,57.95,0.005322230193557833,Clear,0,0,0
3518852,141.0,0.006599489159550669,Clear,0,0,0
3494854,49.0,0.016384383574375043,Clear,0,22,0
3343923,108.95,0.012878761468624957,Clear,0,4,0
3257727,93.0,0.16398388119497861,Clear,0,23,0
3254533,3826.3,0.07215318595871163,Clear,0,22,0
3106400,88.0,0.06997360999903106,Clear,0,22,0
3184487,30.0,0.47233269002342804,Suspicious,0,17,1
3346308,1267.95,0.03538350439691509,Clear,0,23,0
3275168,97.0,0.05473566062369124,Clear,0,23,0
3544389,32.97,0.012049613033241646,Clear,0,17,0
3270782,117.0,0.23463582404092304,Clear,1,9,0
3157279,126.95,0.026001947425489683,Clear,0,15,0
3388118,100.0,0.037424326207015295,Clear,0,0,0
3254005,129.95,0.02038613968455429,Clear,0,20,0
3336821,335.0,0.06017217146894665,Clear,0,20,0
3424275,117.0,0.01010399515811496,Clear,0,22,0
3313207,19.006,0.06896318257221783,Clear,0,0,0
3435664,107.95,0.03680828489399094,Clear,0,7,0
3137439,117.0,0.022460707533565435,Clear,0,21,0
3274828,44.0,0.04512933166731792,Clear,0,21,0
3438384,1.001,0.1324180577932974,Clear,0,5,0
3523598,30.95,0.00843926856670026,Clear,0,17,0
3270206,57.95,0.014648996091977309,Clear,0,23,0
3496160,226.0,0.014609767355438731,Clear,0,10,0
3241391,107.95,0.04981318795062679,Clear,0,10,0
3441929,404.0,0.08901617371622172,Clear,0,17,0
3015553,350.0,0.3015901163456747,Clear,1,8,0
3133762,169.95,0.03046738847431868,Clear,0,21,0
3060937,54.5,0.38449475445686176,Clear,0,21,0
3300328,11.782,0.06260038952233477,Clear,0,4,0
3544634,59.0,0.05522886360130857,Clear,0,19,0
3566795,335.0,0.08543939837523382,Clear,0,20,0
3514348,21.95,0.009347596012122877,Clear,0,15,0
3258913,117.0,0.02620599998217292,Clear,0,11,0
3522418,6.517,0.011454140263443664,Clear,0,1,1
3513751,201.0,0.05949868468037051,Clear,0,6,0
3021374,147.0,0.01909207710027622,Clear,0,20,0
3083832,100.0,0.008904214372887248,Clear,0,20,0
3125179,24.5,0.015937094437154246,Clear,0,15,0
3100319,200.0,0.032090097576652564,Clear,0,14,1
3523049,40.0,0.019894726873993036,Clear,0,13,0
3457015,100.0,0.07733948245829707,Clear,0,11,0
3284079,18.95,0.015742249246693603,Clear,0,21,0
3177206,520.26,0.013345059577235417,Clear,0,3,0
3360300,67.95,0.011350627997455585,Clear,0,16,0
3304493,664.0,0.00842961319458731,Clear,0,14,0
3327902,100.0,0.0414112176399881,Clear,0,1,0
3069390,2240.01,0.01213970431987265,Clear,0,14,0
3405315,200.0,0.34854328138285307,Clear,0,12,1
3292392,67.95,0.015812577190027436,Clear,0,19,0
3269305,327.0,0.014221828405675353,Clear,0,19,0
3199525,25.95,0.010540571379247878,Clear,0,0,0
3406410,83.5,0.011359182063959913,Clear,0,20,0
3497973,134.95,0.01661357766133347,Clear,0,19,0
3490786,527.0,0.07054164659348301,Clear,0,18,0
3453116,59.0,0.014736441558779227,Clear,0,21,0
3280670,59.0,0.028257497584475207,Clear,0,21,0
3179303,117.0,0.10633178805768541,Clear,0,22,0
3256320,100.0,0.26675736789595156,Clear,0,16,0
3446053,30.0,0.0503540216912321,Clear,0,1,1
3265327,30.95,0.021919577103982773,Clear,0,13,0
3339222,49.0,0.024698145267020834,Clear,0,16,0
3080211,64.713,0.1899776890884732,Clear,0,6,1
3231785,17.95,0.02310742058606313,Clear,0,7,0
3205826,117.0,0.038121750224766944,Clear,0,3,0
3244724,57.95,0.009968224283069215,Clear,0,15,0
3155997,75.0,0.047002665776408645,Clear,0,22,0
3014904,150.0,0.01832116683628582,Clear,0,1,0
3268336,39.0,0.07396584541906802,Clear,0,9,0
3298262,108.95,0.0074268337490935865,Clear,0,17,0
3478841,115.0,0.007139551780981466,Clear,0,15,0
3361147,43.97,0.017240320291193302,Clear,0,21,0
3162892,47.95,0.0059372944386693926,Clear,0,0,0
3256965,100.0,0.03057639961438531,Clear,0,19,0
3083193,92.0,0.4458330813204415,Suspicious,0,18,0
2998987,25.0,0.007271514652039298,Clear,0,23,1
3204733,107.95,0.03085827011691167,Clear,0,20,0
3136066,390.0,0.05836991972015704,Clear,0,15,0
3125496,59.0,0.007492710304695567,Clear,0,17,0
3248746,20.12,0.04005607090675137,Clear,0,20,0
3327928,48.95,0.01938299594282152,Clear,0,1,0
3206066,117.0,0.011828037908642033,Clear,0,11,0
3338834,82.95,0.010470420926248065,Clear,0,14,0
3537907,141.404,0.06251075616832963,Clear,0,13,1
3419882,59.0,0.015132227660030447,Clear,0,17,0
3352971,82.95,0.01943809079701945,Clear,0,1,0
3485256,47.95,0.007409885304057126,Clear,0,0,0
3414459,117.0,0.02950293879211366,Clear,0,23,0
3278515,57.95,0.011660835636616225,Clear,0,1,0
3313725,59.0,0.07485529775682845,Clear,0,1,0
3569833,67.416,0.04545598200880429,Clear,0,3,1
3453293,92.0,0.03505075135089267,Clear,0,22,0
3392140,226.0,0.025171385326494634,Clear,0,13,0
3248816,164.97,0.020210860669627653,Clear,0,20,0
3196591,47.95,0.014236052611784402,Clear,0,23,0
3139915,170.527,0.6529981694573475,Suspicious,0,17,0
3557060,57.95,0.012802974529246497,Clear,0,23,0
3045225,280.0,0.08802170342323247,Clear,0,15,0
3009645,14.26,0.07059523633491695,Clear,0,19,0
3070513,125.0,0.01939012221797735,Clear,0,17,0
3432135,103.95,0.022017546881815415,Clear,0,23,0
3462577,44.0,0.016327029507739475,Clear,0,4,0
3024396,226.0,0.025113153040410036,Clear,0,18,0
3340316,944.0,0.06072003094359734,Clear,0,21,0
3452860,58.95,0.012085912523599614,Clear,0,19,0
3233827,26.585,0.0341696121204493,Clear,0,22,0
3235627,117.0,0.02861619835093596,Clear,0,15,0
3518406,29.0,0.04360879462069973,Clear,0,21,0
3559711,59.0,0.00968270129673257,Clear,0,23,0
3145382,58.95,0.02702526809193749,Clear,0,4,0
3229618,117.0,0.04894169499604296,Clear,0,16,0
3491852,261.95,0.016745220183474973,Clear,0,22,0
3513112,58.95,0.04170786597803468,Clear,0,0,0
3498640,115.0,0.18836774656708374,Clear,1,22,0
3041304,100.0,0.02452693476947691,Clear,0,18,0
3514586,5.0,0.03119119596919499,Clear,0,16,0
3085017,29.0,0.014068806821992373,Clear,0,22,0
3373780,34.0,0.07085956990867902,Clear,0,2,0
3034258,554.0,0.13867516168603242,Clear,1,23,0
3026559,57.95,0.01780871058162536,Clear,0,2,0
3161777,226.0,0.030502773069977326,Clear,0,20,0
3456466,107.95,0.020648896976703853,Clear,0,0,0
3542613,117.0,0.030530656446156934,Clear,0,21,0
3005962,60.0,0.03456065909435122,Clear,0,19,0
3144116,74.274,0.22342345065572863,Clear,0,20,1
3218654,117.0,0.11013340617668398,Clear,0,15,0
